,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
0,2.678125644423557,0.34026004258365594,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,0.4052001467742237,0.4111975363369802,0.41409610017394105,0.4049992963283282,0.40835196081752173,0.40396012099036316,-0.1905919311319778,-0.35053067144102384,-1.152084501143577,-0.9384132285721353,-1.0156482698790978,-1.6220874818056796
1,2.678125644423557,0.34026004258365594,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,0.4052001467742237,0.4111975363369802,0.41409610017394105,0.4049992963283282,0.40835196081752173,0.40396012099036316,-1.4285812292188313,-1.2852791286170875,-0.7288495363243991,-0.5092381488769732,-0.6109721816942256,-0.785530396310366
2,2.678125644423557,0.34026004258365594,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,1.3412213106608069,1.341069661380881,1.339534202596295,1.338245067940349,1.343665334764304,1.3460344921347318,-0.1905919311319778,-0.35053067144102384,-1.4904673969216717,-1.1613688051259792,-1.2745223574948688,-1.5825373834296637
3,2.678125644423557,0.34026004258365594,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,1.3412213106608069,1.341069661380881,1.339534202596295,1.338245067940349,1.343665334764304,1.3460344921347318,-1.4285812292188313,-1.2852791286170875,-1.190977993235453,-0.92277459039497,-1.0422335354564702,-1.2601792089036832
4,2.678125644423557,0.34026004258365594,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,0.4052001467742237,0.4111975363369802,0.41409610017394105,0.4049992963283282,0.40835196081752173,0.40396012099036316,0.4696690278476774,0.4089524500145279,-1.860438391953755,-1.569974528732163,-1.6568229908015397,-1.8998526152504398
5,2.678125644423557,0.34026004258365594,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,0.4052001467742237,0.4111975363369802,0.41409610017394105,0.4049992963283282,0.40835196081752173,0.40396012099036316,1.2949952265722464,1.4021226857640958,-2.4240026120753124,-1.9773341073593302,-2.0061339342201974,-2.3507765853174876
6,2.678125644423557,0.34026004258365594,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,1.3412213106608069,1.341069661380881,1.339534202596295,1.338245067940349,1.343665334764304,1.3460344921347318,0.4696690278476774,0.4089524500145279,-2.741745270376813,-2.3270801224332063,-2.290534842835558,-2.498064579869957
7,2.678125644423557,0.34026004258365594,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,1.3412213106608069,1.341069661380881,1.339534202596295,1.338245067940349,1.343665334764304,1.3460344921347318,1.2949952265722464,1.4021226857640958,-3.2187918159726876,-2.5593211512590153,-2.5325464628878023,-2.679000526047069
8,2.678125644423557,0.34026004258365594,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,-0.5308210171123593,-0.5186745887069206,-0.5243763417191515,-0.5282464752836927,-0.5269614131292605,-0.5196422036609784,-0.1905919311319778,-0.35053067144102384,-0.9338693372442551,-0.7758613467829604,-0.8658782992667873,-1.3111159910297205
9,2.678125644423557,0.34026004258365594,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,-0.5308210171123593,-0.5186745887069206,-0.5243763417191515,-0.5282464752836927,-0.5269614131292605,-0.5196422036609784,-1.4285812292188313,-1.2852791286170875,-0.475536534746763,-0.23910776787254448,-0.2908475794551103,-0.48372988008359735
10,2.678125644423557,0.34026004258365594,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,-1.3688864778015102,-1.3591359324965988,-1.371608407317082,-1.371178139965517,-1.3687434496813642,-1.3693563423402113,-0.1905919311319778,-0.35053067144102384,-1.5393410574192707,-1.7457893894553385,-1.6100483675238912,-1.4418701795735622
11,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,0.4052001467742237,0.4111975363369802,0.41409610017394105,0.4049992963283282,0.40835196081752173,0.40396012099036316,-0.1905919311319778,-0.35053067144102384,-1.2991373543297149,-0.9108730474274308,-1.0342725009191975,-1.5276320266504522
12,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,0.4052001467742237,0.4111975363369802,0.41409610017394105,0.4049992963283282,0.40835196081752173,0.40396012099036316,-1.4285812292188313,-1.2852791286170875,-0.815501238693317,-0.47659685634040866,-0.5919348304855103,-0.9175366582582973
13,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,1.3412213106608069,1.341069661380881,1.339534202596295,1.338245067940349,1.343665334764304,1.3460344921347318,-0.1905919311319778,-0.35053067144102384,-1.728592906418287,-1.2491023934499,-1.3709045433269718,-1.6902649358350899
14,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,1.3412213106608069,1.341069661380881,1.339534202596295,1.338245067940349,1.343665334764304,1.3460344921347318,-1.4285812292188313,-1.2852791286170875,-1.521606859980922,-1.0792872538808682,-1.21796671314602,-1.5578006189352092
15,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,0.4052001467742237,0.4111975363369802,0.41409610017394105,0.4049992963283282,0.40835196081752173,0.40396012099036316,0.4696690278476774,0.4089524500145279,-1.9143030372266034,-1.4042874863013493,-1.5021975468006548,-1.9357710802905668
16,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,0.4052001467742237,0.4111975363369802,0.41409610017394105,0.4049992963283282,0.40835196081752173,0.40396012099036316,1.2949952265722464,1.4021226857640958,-2.6949346511842673,-2.1466582120190543,-2.2022749986434076,-2.4517844326421123
17,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,1.3412213106608069,1.341069661380881,1.339534202596295,1.338245067940349,1.343665334764304,1.3460344921347318,0.4696690278476774,0.4089524500145279,-2.803548631296831,-2.271790043182987,-2.249123721292796,-2.584264017057167
18,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,1.3412213106608069,1.341069661380881,1.339534202596295,1.338245067940349,1.343665334764304,1.3460344921347318,1.2949952265722464,1.4021226857640958,-3.382702439624534,-2.7450671632512056,-2.6975115794865965,-2.999316444768497
19,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,-0.5308210171123593,-0.5186745887069206,-0.5243763417191515,-0.5282464752836927,-0.5269614131292605,-0.5196422036609784,-0.1905919311319778,-0.35053067144102384,-0.9558985218484652,-0.5456918838856745,-0.6453403841208912,-1.2552515062938108
20,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,-0.5308210171123593,-0.5186745887069206,-0.5243763417191515,-0.5282464752836927,-0.5269614131292605,-0.5196422036609784,-1.4285812292188313,-1.2852791286170875,-0.5968110386030708,-0.2570932363435696,-0.32332073827732866,-0.8715472213619977
21,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,-1.3688864778015102,-1.3591359324965988,-1.371608407317082,-1.371178139965517,-1.3687434496813642,-1.3693563423402113,-0.1905919311319778,-0.35053067144102384,-1.3802097525427142,-1.3496677669566208,-1.1970970533171619,-1.5496313442572502
22,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,-1.3688864778015102,-1.3591359324965988,-1.371608407317082,-1.371178139965517,-1.3687434496813642,-1.3693563423402113,-1.4285812292188313,-1.2852791286170875,-1.4191002469250988,-1.553225355762636,-1.435438764786217,-1.4462975760940542
23,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,-0.5308210171123593,-0.5186745887069206,-0.5243763417191515,-0.5282464752836927,-0.5269614131292605,-0.5196422036609784,0.4696690278476774,0.4089524500145279,-1.4798050732709733,-1.0455918687719639,-1.1458534258224693,-1.6041334281766066
24,2.678125644423557,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,-0.5308210171123593,-0.5186745887069206,-0.5243763417191515,-0.5282464752836927,-0.5269614131292605,-0.5196422036609784,1.2949952265722464,1.4021226857640958,-1.9612304915167762,-1.4489623345758866,-1.5711182115279132,-2.0231650714918428
25,0.8910218779196891,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,0.4052001467742237,0.4111975363369802,0.41409610017394105,0.4049992963283282,0.40835196081752173,0.40396012099036316,-0.1905919311319778,-0.35053067144102384,-0.8704226773249651,-0.5740174926354119,-0.6871524134585628,-1.1132715365312613
26,0.8910218779196891,-0.17084438346259523,-0.4885117034751075,-1.3595490258566125,-1.8464046518876533,0.4052001467742237,0.4111975363369802,0.41409610017394105,0.4049992963283282,0.40835196081752173,0.40396012099036316,-1.4285812292188313,-1.2852791286170875,-0.5051675579475663,-0.2674522816647694,-0.37824854383847023,-0.6532467019906188
